#{"t_start": 1725762086.143522, "env_id": "None"}
r,l,t
-256.520001,300,5.802496
-246.508255,300,11.099281
-113.303015,300,20.28848
59.314782,300,41.56749
59.049464,300,60.112148
52.630939,300,67.356602
45.329722,300,70.215218
45.379977,300,74.321059
-238.65574,300,79.271431
-242.930412,300,86.502908
-245.712579,300,103.731608
76.677068,300,112.225856
74.705779,300,119.157053
94.245139,300,125.198879
93.111403,300,129.82017
95.266066,300,133.750499
-219.386311,300,154.347607
-97.76551,300,168.091692
-259.723562,300,175.183516
14.258651,300,186.531876
65.225798,300,195.679046
69.848049,300,212.066688
-8.333701,300,218.849561
67.931765,300,223.771791
-260.90219,300,229.27053
-252.827838,300,238.815626
-277.943182,300,246.395226
3.066272,300,260.880286
-39.534196,300,264.116719
2.614587,300,268.281329
8.944781,300,271.3177
5.47539,300,274.531242
-242.708782,300,281.269948
-272.753137,300,287.289353
-251.322107,300,293.230722
-144.194378,300,301.340793
-125.844009,300,304.371964
-143.445538,300,309.00265
-182.828492,300,314.785175
-146.179316,300,320.018206
-240.77708,300,329.380866
-51.314911,187,339.307606
-239.423943,300,350.758061
-45.556901,172,359.195796
-38.131245,167,362.181643
-41.591905,169,366.483548
-40.246754,168,370.527876
-41.4094,172,372.463142
-259.859904,300,378.097938
-265.042263,300,386.411012
-228.854335,300,397.322841
-44.729474,159,410.230433
-47.310832,164,415.892608
-52.746264,172,420.606372
-46.526979,164,424.729545
-45.939914,164,429.464971
-220.961222,300,436.680767
-227.137001,300,455.238058
-146.309109,300,460.730695
-194.863927,300,478.289611
-158.451524,300,487.071581
-40.980215,161,495.054112
-60.407101,164,498.446889
-59.781627,173,502.84707
-258.587579,300,508.664962
-247.299,300,536.251993
-131.650689,300,545.955273
-131.528662,300,557.838323
-157.406689,300,562.250267
-155.794297,300,565.617803
-167.65744,300,570.071503
-160.2072,300,572.930538
-222.075918,300,580.121571
-262.191345,300,585.499139
-274.881915,300,600.576903
